pathogen,prevalence_tier,follow_up_modality,wbe_false_positive_rate,follow_up_coverage,avg_pax_per_flight,horizon_days,n_total,icu_fraction,icu_los_days,wbe_detection_prob_q,wbe_cost_per_sample,uc_total_cost,wbe_total_cost,delta_c_wbe_minus_uc,wbe_cheaper
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.55,60,1887327059.3215072,4006382453.9300685,2119055394.6085613,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.55,100,1887327059.3215072,4006959120.5870457,2119632061.2655385,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.55,150,1887327059.3215072,4007679953.9082603,2120352894.5867531,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.6,10,1887327059.3215072,3867179462.208986,1979852402.8874786,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.6,15,1887327059.3215072,3867251545.541111,1979924486.2196038,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.6,25,1887327059.3215072,3867395712.2053533,1980068652.883846,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.6,40,1887327059.3215072,3867611962.2017198,1980284902.8802125,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.6,60,1887327059.3215072,3867900295.5302086,1980573236.2087014,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.6,100,1887327059.3215072,3868476962.1871805,1981149902.8656733,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.6,150,1887327059.3215072,3869197795.508399,1981870736.1868918,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.65,10,1887327059.3215072,3729898351.3581734,1842571292.0366662,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.65,15,1887327059.3215072,3729970434.6902933,1842643375.368786,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.65,25,1887327059.3215072,3730114601.3545356,1842787542.0330284,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.65,40,1887327059.3215072,3730330851.3509035,1843003792.0293963,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.65,60,1887327059.3215072,3730619184.679386,1843292125.357879,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.65,100,1887327059.3215072,3731195851.336361,1843868792.0148537,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.65,150,1887327059.3215072,3731916684.65758,1844589625.3360727,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.7,10,1887327059.3215072,3593808038.18052,1706480978.8590128,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.7,15,1887327059.3215072,3593880121.5126414,1706553062.1911342,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.7,25,1887327059.3215072,3594024288.176887,1706697228.8553798,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.7,40,1887327059.3215072,3594240538.17325,1706913478.851743,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.7,60,1887327059.3215072,3594528871.5017424,1707201812.1802351,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.7,100,1887327059.3215072,3595105538.158711,1707778478.8372037,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.7,150,1887327059.3215072,3595826371.4799314,1708499312.1584241,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.75,10,1887327059.3215072,3458898365.990851,1571571306.6693437,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.75,15,1887327059.3215072,3458970449.322971,1571643390.0014637,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.75,25,1887327059.3215072,3459114615.9872136,1571787556.6657064,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.75,40,1887327059.3215072,3459330865.9835825,1572003806.6620753,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.75,60,1887327059.3215072,3459619199.3120723,1572292139.990565,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.75,100,1887327059.3215072,3460195865.9690413,1572868806.6475341,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.75,150,1887327059.3215072,3460916699.2902646,1573589639.9687574,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.8,10,1887327059.3215072,3325159270.404518,1437832211.083011,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.8,15,1887327059.3215072,3325231353.7366414,1437904294.4151342,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.8,25,1887327059.3215072,3325375520.400888,1438048461.0793808,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.8,40,1887327059.3215072,3325591770.397249,1438264711.075742,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.8,60,1887327059.3215072,3325880103.725739,1438553044.4042318,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.8,100,1887327059.3215072,3326456770.382713,1439129711.0612056,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.8,150,1887327059.3215072,3327177603.7039332,1439850544.382426,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.85,10,1887327059.3215072,3192580778.4423466,1305253719.1208394,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.85,15,1887327059.3215072,3192652861.7744703,1305325802.452963,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.85,25,1887327059.3215072,3192797028.438714,1305469969.1172068,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.85,40,1887327059.3215072,3193013278.4350753,1305686219.113568,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.85,60,1887327059.3215072,3193301611.763565,1305974552.4420578,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.85,100,1887327059.3215072,3193878278.4205384,1306551219.0990312,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.85,150,1887327059.3215072,3194599111.7417545,1307272052.4202473,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.9,10,1887327059.3215072,3061153007.6448917,1173825948.3233845,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.9,15,1887327059.3215072,3061225090.9770117,1173898031.6555045,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.9,25,1887327059.3215072,3061369257.641254,1174042198.3197467,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.9,40,1887327059.3215072,3061585507.6376176,1174258448.3161104,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.9,60,1887327059.3215072,3061873840.9661036,1174546781.6445963,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.9,100,1887327059.3215072,3062450507.62308,1175123448.3015726,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.9,150,1887327059.3215072,3063171340.9442935,1175844281.6227863,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.95,10,1887327059.3215072,2930866165.283405,1043539105.9618976,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.95,15,1887327059.3215072,2930938248.6155276,1043611189.2940204,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.95,25,1887327059.3215072,2931082415.2797704,1043755355.9582632,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.95,40,1887327059.3215072,2931298665.276137,1043971605.9546297,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.95,60,1887327059.3215072,2931586998.604627,1044259939.2831199,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.95,100,1887327059.3215072,2932163665.261599,1044836605.9400918,False
Ebola,0.5x,RAT,0.02,0.75,250,365,10000,0.35,10,0.95,150,1887327059.3215072,2932884498.582816,1045557439.2613089,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.05,10,1887327059.3215072,5389164232.616176,3501837173.294668,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.05,15,1887327059.3215072,5389236315.948301,3501909256.626794,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.05,25,1887327059.3215072,5389380482.612543,3502053423.2910357,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.05,40,1887327059.3215072,5389596732.60891,3502269673.287402,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.05,60,1887327059.3215072,5389885065.9374,3502558006.6158924,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.05,100,1887327059.3215072,5390461732.5943775,3503134673.27287,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.05,150,1887327059.3215072,5391182565.915592,3503855506.5940847,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.1,10,1887327059.3215072,5187726276.515364,3300399217.1938562,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.1,15,1887327059.3215072,5187798359.847478,3300471300.5259705,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.1,25,1887327059.3215072,5187942526.51173,3300615467.1902227,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.1,40,1887327059.3215072,5188158776.508089,3300831717.1865816,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.1,60,1887327059.3215072,5188447109.836577,3301120050.51507,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.1,100,1887327059.3215072,5189023776.493549,3301696717.172042,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.1,150,1887327059.3215072,5189744609.814771,3302417550.4932632,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.15,10,1887327059.3215072,4988032822.613832,3100705763.292325,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.15,15,1887327059.3215072,4988104905.945964,3100777846.6244564,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.15,25,1887327059.3215072,4988249072.610198,3100922013.2886906,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.15,40,1887327059.3215072,4988465322.606569,3101138263.285062,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.15,60,1887327059.3215072,4988753655.93505,3101426596.6135426,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.15,100,1887327059.3215072,4989330322.592026,3102003263.2705183,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.15,150,1887327059.3215072,4990051155.913242,3102724096.591735,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.2,10,1887327059.3215072,4790068912.779271,2902741853.4577637,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.2,15,1887327059.3215072,4790140996.11139,2902813936.7898827,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.2,25,1887327059.3215072,4790285162.7756405,2902958103.454133,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.2,40,1887327059.3215072,4790501412.772003,2903174353.4504957,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.2,60,1887327059.3215072,4790789746.100488,2903462686.7789803,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.2,100,1887327059.3215072,4791366412.757464,2904039353.435957,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.2,150,1887327059.3215072,4792087246.078677,2904760186.7571697,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.25,10,1887327059.3215072,4593819725.144498,2706492665.8229904,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.25,15,1887327059.3215072,4593891808.476617,2706564749.1551094,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.25,25,1887327059.3215072,4594035975.140859,2706708915.819351,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.25,40,1887327059.3215072,4594252225.137224,2706925165.8157167,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.25,60,1887327059.3215072,4594540558.465715,2707213499.144208,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.25,100,1887327059.3215072,4595117225.122686,2707790165.801179,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.25,150,1887327059.3215072,4595838058.4439,2708510999.1223927,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.3,10,1887327059.3215072,4399270572.662029,2511943513.340522,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.3,15,1887327059.3215072,4399342655.994148,2512015596.672641,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.3,25,1887327059.3215072,4399486822.658391,2512159763.3368835,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.3,40,1887327059.3215072,4399703072.6547575,2512376013.33325,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.3,60,1887327059.3215072,4399991405.98324,2512664346.6617327,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.3,100,1887327059.3215072,4400568072.640218,2513241013.3187103,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.3,150,1887327059.3215072,4401288905.961433,2513961846.639926,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.35,10,1887327059.3215072,4206406901.947652,2319079842.6261444,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.35,15,1887327059.3215072,4206478985.2797713,2319151925.9582644,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.35,25,1887327059.3215072,4206623151.9440155,2319296092.622508,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.35,40,1887327059.3215072,4206839401.9403815,2319512342.6188745,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.35,60,1887327059.3215072,4207127735.268867,2319800675.94736,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.35,100,1887327059.3215072,4207704401.92584,2320377342.604333,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.35,150,1887327059.3215072,4208425235.2470603,2321098175.9255533,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.4,10,1887327059.3215072,4015214291.982736,2127887232.661229,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.4,15,1887327059.3215072,4015286375.314855,2127959315.993348,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.4,25,1887327059.3215072,4015430541.9791045,2128103482.6575973,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.4,40,1887327059.3215072,4015646791.9754696,2128319732.6539624,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.4,60,1887327059.3215072,4015935125.303957,2128608065.9824498,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.4,100,1887327059.3215072,4016511791.9609265,2129184732.6394193,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.4,150,1887327059.3215072,4017232625.282146,2129905565.9606388,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.45,10,1887327059.3215072,3825678452.8808384,1938351393.5593312,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.45,15,1887327059.3215072,3825750536.212964,1938423476.8914568,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.45,25,1887327059.3215072,3825894702.8772044,1938567643.5556972,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.45,40,1887327059.3215072,3826110952.873573,1938783893.5520656,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.45,60,1887327059.3215072,3826399286.2020583,1939072226.880551,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.45,100,1887327059.3215072,3826975952.8590317,1939648893.5375245,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.45,150,1887327059.3215072,3827696786.1802506,1940369726.8587434,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.5,10,1887327059.3215072,3637785224.630155,1750458165.3086479,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.5,15,1887327059.3215072,3637857307.9622726,1750530248.6407654,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.5,25,1887327059.3215072,3638001474.626518,1750674415.3050106,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.5,40,1887327059.3215072,3638217724.622877,1750890665.30137,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.5,60,1887327059.3215072,3638506057.9513693,1751178998.629862,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.5,100,1887327059.3215072,3639082724.608341,1751755665.286834,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.5,150,1887327059.3215072,3639803557.9295626,1752476498.6080554,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.55,10,1887327059.3215072,3451520575.8958316,1564193516.5743244,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.55,15,1887327059.3215072,3451592659.2279577,1564265599.9064505,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.55,25,1887327059.3215072,3451736825.8921986,1564409766.5706913,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.55,40,1887327059.3215072,3451953075.8885617,1564626016.5670545,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.55,60,1887327059.3215072,3452241409.2170496,1564914349.8955424,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.55,100,1887327059.3215072,3452818075.8740253,1565491016.5525181,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.55,150,1887327059.3215072,3453538909.195243,1566211849.8737357,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.6,10,1887327059.3215072,3266870602.849138,1379543543.5276306,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.6,15,1887327059.3215072,3266942686.1812634,1379615626.8597562,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.6,25,1887327059.3215072,3267086852.845501,1379759793.5239937,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.6,40,1887327059.3215072,3267303102.8418674,1379976043.5203602,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.6,60,1887327059.3215072,3267591436.170354,1380264376.8488467,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.6,100,1887327059.3215072,3268168102.827333,1380841043.5058258,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.6,150,1887327059.3215072,3268888936.1485476,1381561876.8270404,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.65,10,1887327059.3215072,3083821527.9884734,1196494468.6669662,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.65,15,1887327059.3215072,3083893611.320593,1196566551.9990857,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.65,25,1887327059.3215072,3084037777.9848366,1196710718.6633294,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.65,40,1887327059.3215072,3084254027.981202,1196926968.659695,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.65,60,1887327059.3215072,3084542361.3096857,1197215301.9881785,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.65,100,1887327059.3215072,3085119027.9666643,1197791968.645157,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.65,150,1887327059.3215072,3085839861.2878823,1198512801.966375,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.7,10,1887327059.3215072,2902359698.80776,1015032639.4862525,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.7,15,1887327059.3215072,2902431782.139881,1015104722.8183739,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.7,25,1887327059.3215072,2902575948.8041277,1015248889.4826205,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.7,40,1887327059.3215072,2902792198.8004904,1015465139.4789832,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.7,60,1887327059.3215072,2903080532.128981,1015753472.8074739,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.7,100,1887327059.3215072,2903657198.7859526,1016330139.4644454,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.7,150,1887327059.3215072,2904378032.1071706,1017050972.7856634,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.75,10,1887327059.3215072,2722471586.765017,835144527.4435098,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.75,15,1887327059.3215072,2722543670.097141,835216610.7756336,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.75,25,1887327059.3215072,2722687836.7613845,835360777.4398773,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.75,40,1887327059.3215072,2722904086.757749,835577027.4362419,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.75,60,1887327059.3215072,2723192420.0862374,835865360.7647302,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.75,100,1887327059.3215072,2723769086.7432103,836442027.4217031,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.75,150,1887327059.3215072,2724489920.0644293,837162860.7429221,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.8,10,1887327059.3215072,2544143786.0764127,656816726.7549055,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.8,15,1887327059.3215072,2544215869.4085336,656888810.0870264,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.8,25,1887327059.3215072,2544360036.0727806,657032976.7512734,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.8,40,1887327059.3215072,2544576286.0691423,657249226.7476351,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.8,60,1887327059.3215072,2544864619.3976307,657537560.0761235,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.8,100,1887327059.3215072,2545441286.054605,658114226.7330978,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.8,150,1887327059.3215072,2546162119.375824,658835060.0543168,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.85,10,1887327059.3215072,2367363012.5839806,480035953.26247334,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.85,15,1887327059.3215072,2367435095.9161043,480108036.5945971,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.85,25,1887327059.3215072,2367579262.580345,480252203.25883794,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.85,40,1887327059.3215072,2367795512.576711,480468453.25520396,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.85,60,1887327059.3215072,2368083845.9052,480756786.5836928,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.85,100,1887327059.3215072,2368660512.562172,481333453.2406647,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.85,150,1887327059.3215072,2369381345.8833876,482054286.56188035,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.9,10,1887327059.3215072,2192116102.579295,304789043.25778794,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.9,15,1887327059.3215072,2192188185.9114175,304861126.58991027,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.9,25,1887327059.3215072,2192332352.575663,305005293.2541559,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.9,40,1887327059.3215072,2192548602.572027,305221543.25052,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.9,60,1887327059.3215072,2192836935.9005136,305509876.57900643,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.9,100,1887327059.3215072,2193413602.557487,306086543.2359798,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.9,150,1887327059.3215072,2194134435.8787036,306807376.5571964,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.95,10,1887327059.3215072,2018390011.7033222,131062952.38181496,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.95,15,1887327059.3215072,2018462095.035443,131135035.71393585,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.95,25,1887327059.3215072,2018606261.6996882,131279202.37818098,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.95,40,1887327059.3215072,2018822511.6960514,131495452.37454414,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.95,60,1887327059.3215072,2019110845.0245395,131783785.70303226,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.95,100,1887327059.3215072,2019687511.681514,132360452.36000681,False
Ebola,0.5x,RAT,0.02,1.0,250,365,10000,0.35,10,0.95,150,1887327059.3215072,2020408345.0027308,133081285.68122363,False
Ebola,0.5x,RAT,0.05,0.5,250,365,10000,0.35,10,0.05,10,1887327059.3215072,5474973261.03419,3587646201.7126827,False
Ebola,0.5x,RAT,0.05,0.5,250,365,10000,0.35,10,0.05,15,1887327059.3215072,5475045344.366309,3587718285.0448017,False
Ebola,0.5x,RAT,0.05,0.5,250,365,10000,0.35,10,0.05,25,1887327059.3215072,5475189511.030556,3587862451.7090483,False
Ebola,0.5x,RAT,0.05,0.5,250,365,10000,0.35,10,0.05,40,1887327059.3215072,5475405761.026923,3588078701.7054157,False
Ebola,0.5x,RAT,0.05,0.5,250,365,10000,0.35,10,0.05,60,1887327059.3215072,5475694094.355408,3588367035.0339003,False
Ebola,0.5x,RAT,0.05,0.5,250,365,10000,0.35,10,0.05,100,1887327059.3215072,5476270761.012384,3588943701.690877,False
Ebola,0.5x,RAT,0.05,0.5,250,365,10000,0.35,10,0.05,150,1887327059.3215072,5476991594.333599,3589664535.0120916,False
Ebola,0.5x,RAT,0.05,0.5,250,365,10000,0.35,10,0.1,10,1887327059.3215072,5377338410.259327,3490011350.9378195,False
